,line_name,family_old,family,NAM_name,DAP_line_BLUPs,DAP_fixed_fam_effs,BLUE
1679,HR630S015,30,29,HR630S,-4.517545072,-1.737585324,-6.255130396
1680,HR630S016,30,29,HR630S,-5.018732827,-1.737585324,-6.756318152
1681,HR630S017,30,29,HR630S,2.709582404,-1.737585324,0.97199708
1682,HR630S018,30,29,HR630S,-0.08968763,-1.737585324,-1.827272954
1683,HR630S021,30,29,HR630S,-4.316778515,-1.737585324,-6.054363839
1684,HR630S022,30,29,HR630S,0.038424377,-1.737585324,-1.699160947
1685,HR630S023,30,29,HR630S,-5.626113662,-1.737585324,-7.363698986
1686,HR630S024,30,29,HR630S,-1.79854155,-1.737585324,-3.536126874
1687,HR630S025,30,29,HR630S,-0.785761009,-1.737585324,-2.523346333
1688,HR630S026,30,29,HR630S,5.551986817,-1.737585324,3.814401493
1689,HR630S027,30,29,HR630S,-3.200647713,-1.737585324,-4.938233038
1690,HR630S028,30,29,HR630S,4.116046266,-1.737585324,2.378460941
1691,HR630S029,30,29,HR630S,-2.066243639,-1.737585324,-3.803828963
1692,HR630S030,30,29,HR630S,6.303603587,-1.737585324,4.566018263
1693,HR630S031,30,29,HR630S,6.667962024,-1.737585324,4.9303767
1694,HR630S032,30,29,HR630S,-0.681984207,-1.737585324,-2.419569531
1695,HR630S033,30,29,HR630S,2.488836041,-1.737585324,0.751250717
1696,HR630S034,30,29,HR630S,-6.441313148,-1.737585324,-8.178898472
1697,HR630S035,30,29,HR630S,1.598709978,-1.737585324,-0.138875346
1698,HR630S036,30,29,HR630S,3.695160853,-1.737585324,1.957575529
1699,HR630S037,30,29,HR630S,4.666880003,-1.737585324,2.929294679
1700,HR630S038,30,29,HR630S,9.619184863,-1.737585324,7.881599539
1701,HR630S039,30,29,HR630S,-0.533825918,-1.737585324,-2.271411242
1702,HR630S040,30,29,HR630S,2.944618257,-1.737585324,1.207032933
1703,HR630S041,30,29,HR630S,2.958464618,-1.737585324,1.220879294
1704,HR630S042,30,29,HR630S,-6.038038719,-1.737585324,-7.775624043
1705,HR630S043,30,29,HR630S,-3.900293631,-1.737585324,-5.637878955
1706,HR630S044,30,29,HR630S,3.358219351,-1.737585324,1.620634027
1707,HR630S045,30,29,HR630S,-3.720543041,-1.737585324,-5.458128365
1708,HR630S046,30,29,HR630S,-3.390503921,-1.737585324,-5.128089245
1709,HR630S047,30,29,HR630S,3.908878585,-1.737585324,2.171293261
1710,HR630S048,30,29,HR630S,0.184056856,-1.737585324,-1.553528468
1711,HR630S049,30,29,HR630S,2.728084107,-1.737585324,0.990498783
1712,HR630S050,30,29,HR630S,-0.349947221,-1.737585324,-2.087532545
1713,HR630S051,30,29,HR630S,-5.915249577,-1.737585324,-7.652834901
1714,HR630S052,30,29,HR630S,-2.076348667,-1.737585324,-3.813933991
1715,HR630S053,30,29,HR630S,-7.060803573,-1.737585324,-8.798388897
1716,HR630S054,30,29,HR630S,6.831833072,-1.737585324,5.094247748
1717,HR631S001,31,30,HR631S,6.510044001,-2.178881771,4.331162229
1718,HR631S003,31,30,HR631S,7.079722376,-2.178881771,4.900840605
1719,HR631S004,31,30,HR631S,-2.270405184,-2.178881771,-4.449286955
1720,HR631S005,31,30,HR631S,0.688393876,-2.178881771,-1.490487895
1721,HR631S006,31,30,HR631S,0.742957815,-2.178881771,-1.435923956
1722,HR631S007,31,30,HR631S,-3.132397341,-2.178881771,-5.311279113
1723,HR631S008,31,30,HR631S,1.371034549,-2.178881771,-0.807847222
1724,HR631S009,31,30,HR631S,2.866006309,-2.178881771,0.687124538
1725,HR631S010,31,30,HR631S,6.400233197,-2.178881771,4.221351426
1726,HR631S011,31,30,HR631S,-2.21431263,-2.178881771,-4.393194401
1727,HR631S012,31,30,HR631S,-0.580816545,-2.178881771,-2.759698316
1728,HR631S013,31,30,HR631S,-6.139594887,-2.178881771,-8.318476658
1729,HR631S014,31,30,HR631S,8.552900575,-2.178881771,6.374018803
1730,HR631S015,31,30,HR631S,3.892667162,-2.178881771,1.713785391
1731,HR631S016,31,30,HR631S,-4.59537873,-2.178881771,-6.774260501
1732,HR631S017,31,30,HR631S,1.714243402,-2.178881771,-0.46463837
1733,HR631S018,31,30,HR631S,-0.41318673,-2.178881771,-2.592068501
1734,HR631S019,31,30,HR631S,4.839137336,-2.178881771,2.660255565
1735,HR631S020,31,30,HR631S,-3.231751943,-2.178881771,-5.410633714
1736,HR631S021,31,30,HR631S,-4.068371542,-2.178881771,-6.247253313
1737,HR631S022,31,30,HR631S,3.224570805,-2.178881771,1.045689034
1738,HR631S023,31,30,HR631S,-5.918760302,-2.178881771,-8.097642073
1739,HR631S024,31,30,HR631S,1.470056366,-2.178881771,-0.708825405
1740,HR631S025,31,30,HR631S,-0.362471402,-2.178881771,-2.541353173
1741,HR631S026,31,30,HR631S,-7.165430307,-2.178881771,-9.344312078
1742,HR631S027,31,30,HR631S,-6.948501524,-2.178881771,-9.127383296
1743,HR631S028,31,30,HR631S,-0.416884214,-2.178881771,-2.595765985
1744,HR631S029,31,30,HR631S,-3.752401255,-2.178881771,-5.931283026
1745,HR631S031,31,30,HR631S,-3.999613853,-2.178881771,-6.178495624
1746,HR631S033,31,30,HR631S,-3.874204055,-2.178881771,-6.053085827
1747,HR631S034,31,30,HR631S,-3.026887138,-2.178881771,-5.205768909
1748,HR631S035,31,30,HR631S,3.629850114,-2.178881771,1.450968342
1749,HR631S037,31,30,HR631S,11.88915212,-2.178881771,9.710270348
1750,HR631S038,31,30,HR631S,0.944359032,-2.178881771,-1.234522739
1751,HR631S040,31,30,HR631S,0.873414362,-2.178881771,-1.305467409
1752,HR631S041,31,30,HR631S,-1.157580264,-2.178881771,-3.336462035
1753,HR631S042,31,30,HR631S,4.393430264,-2.178881771,2.214548492
1754,HR631S043,31,30,HR631S,-2.560410817,-2.178881771,-4.739292588
1755,HR631S044,31,30,HR631S,2.819525449,-2.178881771,0.640643678
1756,HR631S045,31,30,HR631S,3.49764468,-2.178881771,1.318762909
1757,HR631S046,31,30,HR631S,1.395887909,-2.178881771,-0.782993862
1758,HR631S047,31,30,HR631S,4.951807806,-2.178881771,2.772926035
1759,HR631S048,31,30,HR631S,-4.961506513,-2.178881771,-7.140388284
1760,HR631S049,31,30,HR631S,-3.430649134,-2.178881771,-5.609530905
1761,HR631S050,31,30,HR631S,1.080907835,-2.178881771,-1.097973936
1762,HR631S051,31,30,HR631S,2.993732362,-2.178881771,0.814850591
1763,HR631S052,31,30,HR631S,-0.852009008,-2.178881771,-3.030890779
1764,HR631S053,31,30,HR631S,5.169692003,-2.178881771,2.990810232
1765,HR631S054,31,30,HR631S,8.350925066,-2.178881771,6.172043295
1766,HR631S055,31,30,HR631S,0.056390508,-2.178881771,-2.122491263
1767,HR631S056,31,30,HR631S,-4.150652322,-2.178881771,-6.329534093
1768,HR632S001,32,31,HR632S,-1.700244245,-2.325652137,-4.025896381
1769,HR632S002,32,31,HR632S,1.506417923,-2.325652137,-0.819234213
1770,HR632S003,32,31,HR632S,1.868805591,-2.325652137,-0.456846545
1771,HR632S004,32,31,HR632S,2.759526689,-2.325652137,0.433874552
1772,HR632S005,32,31,HR632S,-1.337968192,-2.325652137,-3.663620329
1773,HR632S006,32,31,HR632S,-0.983056786,-2.325652137,-3.308708923
1774,HR632S007,32,31,HR632S,2.6644213,-2.325652137,0.338769164
1775,HR632S008,32,31,HR632S,-2.164564167,-2.325652137,-4.490216304
1776,HR632S009,32,31,HR632S,0.096467122,-2.325652137,-2.229185014
1777,HR632S010,32,31,HR632S,-3.63931078,-2.325652137,-5.964962917
1778,HR632S011,32,31,HR632S,-4.180249231,-2.325652137,-6.505901367
1779,HR632S012,32,31,HR632S,-3.142368178,-2.325652137,-5.468020315
1780,HR632S013,32,31,HR632S,3.463662624,-2.325652137,1.138010487
1781,HR632S014,32,31,HR632S,2.150951032,-2.325652137,-0.174701104
1782,HR632S015,32,31,HR632S,1.223851546,-2.325652137,-1.101800591
1783,HR632S016,32,31,HR632S,-0.380247933,-2.325652137,-2.705900069
1784,HR632S017,32,31,HR632S,-0.676693,-2.325652137,-3.002345136
1785,HR632S020,32,31,HR632S,-0.756397836,-2.325652137,-3.082049973
1786,HR632S021,32,31,HR632S,2.342031037,-2.325652137,0.0163789
1787,HR632S022,32,31,HR632S,-1.06871166,-2.325652137,-3.394363797
1788,HR632S024,32,31,HR632S,1.833698987,-2.325652137,-0.49195315
1789,HR632S025,32,31,HR632S,-0.011298816,-2.325652137,-2.336950952
1790,HR632S026,32,31,HR632S,-2.365096438,-2.325652137,-4.690748575
1791,HR632S027,32,31,HR632S,0.622675486,-2.325652137,-1.702976651
1792,HR632S028,32,31,HR632S,1.663635501,-2.325652137,-0.662016635
1793,HR632S029,32,31,HR632S,-2.03678376,-2.325652137,-4.362435897
1794,HR632S030,32,31,HR632S,-1.392973751,-2.325652137,-3.718625888
1795,HR632S031,32,31,HR632S,2.043643115,-2.325652137,-0.282009022
1796,HR632S032,32,31,HR632S,-1.563876798,-2.325652137,-3.889528935
1797,HR632S033,32,31,HR632S,2.959818755,-2.325652137,0.634166619
1798,HR632S034,32,31,HR632S,0.837860958,-2.325652137,-1.487791179
1799,HR632S035,32,31,HR632S,-0.953022436,-2.325652137,-3.278674573
1800,HR632S036,32,31,HR632S,-0.404367229,-2.325652137,-2.730019366
1801,HR632S037,32,31,HR632S,-0.472234495,-2.325652137,-2.797886632
1802,HR632S038,32,31,HR632S,0.45180214,-2.325652137,-1.873849996
1803,HR632S039,32,31,HR632S,-1.974898468,-2.325652137,-4.300550605
1804,HR632S040,32,31,HR632S,-0.578254661,-2.325652137,-2.903906797
1805,HR632S041,32,31,HR632S,-0.741703359,-2.325652137,-3.067355496
1807,HR632S043,32,31,HR632S,2.855442095,-2.325652137,0.529789958
1808,HR632S044,32,31,HR632S,0.768016414,-2.325652137,-1.557635722
1809,HR632S045,32,31,HR632S,-0.485904144,-2.325652137,-2.811556281
1810,HR632S046,32,31,HR632S,-0.773364039,-2.325652137,-3.099016176
1811,HR632S047,32,31,HR632S,0.592218942,-2.325652137,-1.733433195
1812,HR632S048,32,31,HR632S,0.082650495,-2.325652137,-2.243001641
1813,HR632S049,32,31,HR632S,0.046065838,-2.325652137,-2.279586298
1815,HR632S051,32,31,HR632S,3.360129617,-2.325652137,1.03447748
1816,HR632S052,32,31,HR632S,3.129824811,-2.325652137,0.804172675
1817,HR632S053,32,31,HR632S,1.621662644,-2.325652137,-0.703989493
1818,HR632S054,32,31,HR632S,-0.787849825,-2.325652137,-3.113501962
1819,HR632S055,32,31,HR632S,-1.838949841,-2.325652137,-4.164601977
1820,HR632S056,32,31,HR632S,3.377229004,-2.325652137,1.051576868
1821,HR632S057,32,31,HR632S,-0.182035074,-2.325652137,-2.50768721
1822,HR632S059,32,31,HR632S,-0.215398432,-2.325652137,-2.541050568
1823,HR632S060,32,31,HR632S,-0.41346797,-2.325652137,-2.739120107
1824,HR632S061,32,31,HR632S,-1.191066189,-2.325652137,-3.516718326
1825,HR632S062,32,31,HR632S,-0.713892105,-2.325652137,-3.039544241
1826,HR633S001,33,32,HR633S,6.925734505,-4.883281376,2.042453129
1827,HR633S002,33,32,HR633S,-0.132124886,-4.883281376,-5.015406262
1828,HR633S003,33,32,HR633S,-5.420523532,-4.883281376,-10.30380491
1829,HR633S004,33,32,HR633S,0.888263037,-4.883281376,-3.995018339
1830,HR633S005,33,32,HR633S,2.093415995,-4.883281376,-2.789865381
1831,HR633S006,33,32,HR633S,-1.253485246,-4.883281376,-6.136766621
1832,HR633S007,33,32,HR633S,-3.883933635,-4.883281376,-8.767215011
1833,HR633S008,33,32,HR633S,-0.049530858,-4.883281376,-4.932812234
1834,HR633S009,33,32,HR633S,-0.105785979,-4.883281376,-4.989067355
1835,HR633S010,33,32,HR633S,-4.314549676,-4.883281376,-9.197831052
1836,HR633S011,33,32,HR633S,-1.261391071,-4.883281376,-6.144672447
1837,HR633S012,33,32,HR633S,-3.240472014,-4.883281376,-8.12375339
1838,HR633S013,33,32,HR633S,-0.399438701,-4.883281376,-5.282720077
1839,HR633S014,33,32,HR633S,-0.30330234,-4.883281376,-5.186583716
1840,HR633S015,33,32,HR633S,0.859240528,-4.883281376,-4.024040848
1841,HR633S016,33,32,HR633S,-5.798728269,-4.883281376,-10.68200964
1842,HR633S017,33,32,HR633S,0.043154224,-4.883281376,-4.840127151
1843,HR633S018,33,32,HR633S,-5.354396047,-4.883281376,-10.23767742
1844,HR633S019,33,32,HR633S,0.841464528,-4.883281376,-4.041816848
1845,HR633S022,33,32,HR633S,-0.064548818,-4.883281376,-4.947830194
1846,HR633S023,33,32,HR633S,1.746717711,-4.883281376,-3.136563665
1847,HR633S024,33,32,HR633S,6.015246141,-4.883281376,1.131964765
1848,HR633S025,33,32,HR633S,0.229722469,-4.883281376,-4.653558907
1849,HR633S026,33,32,HR633S,2.106296233,-4.883281376,-2.776985143
1850,HR633S027,33,32,HR633S,-0.373518427,-4.883281376,-5.256799803
1851,HR633S028,33,32,HR633S,0.322593424,-4.883281376,-4.560687952
1852,HR633S029,33,32,HR633S,2.396179474,-4.883281376,-2.487101902
1853,HR633S030,33,32,HR633S,-5.231099332,-4.883281376,-10.11438071
1854,HR633S032,33,32,HR633S,4.341444053,-4.883281376,-0.541837322
1855,HR633S035,33,32,HR633S,-1.473943536,-4.883281376,-6.357224912
1856,HR633S036,33,32,HR633S,-5.101901707,-4.883281376,-9.985183083
1857,HR633S037,33,32,HR633S,-2.963156711,-4.883281376,-7.846438087
1858,HR633S038,33,32,HR633S,11.69774135,-4.883281376,6.814459977
1859,HR633S039,33,32,HR633S,-3.3852224,-4.883281376,-8.268503776
1860,HR633S040,33,32,HR633S,2.838366054,-4.883281376,-2.044915322
1861,HR633S044,33,32,HR633S,1.21518261,-4.883281376,-3.668098766
1862,HR633S045,33,32,HR633S,-5.456248928,-4.883281376,-10.3395303
1863,HR633S046,33,32,HR633S,-3.231019206,-4.883281376,-8.114300582
1864,HR633S047,33,32,HR633S,-1.298359615,-4.883281376,-6.181640991
1865,HR633S048,33,32,HR633S,4.073173298,-4.883281376,-0.810108078
1866,HR633S049,33,32,HR633S,5.50840665,-4.883281376,0.625125274
1867,HR633S050,33,32,HR633S,5.527147481,-4.883281376,0.643866105
1868,HR633S051,33,32,HR633S,1.868449213,-4.883281376,-3.014832163
1869,HR633S052,33,32,HR633S,1.793025194,-4.883281376,-3.090256182
1870,HR633S053,33,32,HR633S,-3.633385093,-4.883281376,-8.516666469
1871,HR633S054,33,32,HR633S,-5.258393264,-4.883281376,-10.14167464
1872,HR633S055,33,32,HR633S,0.407002419,-4.883281376,-4.476278957
1873,HR633S056,33,32,HR633S,-3.589046603,-4.883281376,-8.472327979
1874,HR633S057,33,32,HR633S,1.146507441,-4.883281376,-3.736773935
1875,HR633S058,33,32,HR633S,3.806799922,-4.883281376,-1.076481454
1876,HR633S059,33,32,HR633S,-5.576268681,-4.883281376,-10.45955006
1877,HR633S060,33,32,HR633S,2.405641919,-4.883281376,-2.477639457
1878,HR633S061,33,32,HR633S,0.589454248,-4.883281376,-4.293827128
1879,HR633S062,33,32,HR633S,3.077782898,-4.883281376,-1.805498478
1880,HR633S063,33,32,HR633S,-6.198294348,-4.883281376,-11.08157572
1881,HR633S064,33,32,HR633S,-6.100774917,-4.883281376,-10.98405629
1882,HR633S065,33,32,HR633S,0.009463175,-4.883281376,-4.873818201
1883,HR633S066,33,32,HR633S,1.896525786,-4.883281376,-2.98675559
1884,HR633S067,33,32,HR633S,1.103264441,-4.883281376,-3.780016935
1885,HR634S001,34,33,HR634S,-6.471013554,-0.61450842,-7.085521974
1886,HR634S002,34,33,HR634S,9.126947685,-0.61450842,8.512439265
1887,HR634S003,34,33,HR634S,6.609583631,-0.61450842,5.99507521
1888,HR634S005,34,33,HR634S,7.498721859,-0.61450842,6.884213439
1889,HR634S006,34,33,HR634S,3.122544565,-0.61450842,2.508036144
1890,HR634S007,34,33,HR634S,5.049358275,-0.61450842,4.434849854
1891,HR634S008,34,33,HR634S,7.789570558,-0.61450842,7.175062138
1892,HR634S009,34,33,HR634S,-1.448602756,-0.61450842,-2.063111176
1893,HR634S010,34,33,HR634S,6.447590615,-0.61450842,5.833082194
1894,HR634S011,34,33,HR634S,-4.959666401,-0.61450842,-5.574174821
1895,HR634S012,34,33,HR634S,-1.63982677,-0.61450842,-2.25433519
1896,HR634S013,34,33,HR634S,0.949786634,-0.61450842,0.335278213
1897,HR634S015,34,33,HR634S,-6.024677372,-0.61450842,-6.639185792
1898,HR634S016,34,33,HR634S,0.313120662,-0.61450842,-0.301387758
1899,HR634S017,34,33,HR634S,-4.803900381,-0.61450842,-5.418408801
1900,HR634S018,34,33,HR634S,-3.087509386,-0.61450842,-3.702017806
1901,HR634S021,34,33,HR634S,0.496030726,-0.61450842,-0.118477694
1902,HR634S022,34,33,HR634S,-1.016427165,-0.61450842,-1.630935585
1903,HR634S023,34,33,HR634S,10.36917787,-0.61450842,9.754669448
1904,HR634S024,34,33,HR634S,-5.803175126,-0.61450842,-6.417683546
1905,HR634S025,34,33,HR634S,0.025942196,-0.61450842,-0.588566224
1906,HR634S026,34,33,HR634S,-2.810803721,-0.61450842,-3.425312141
1907,HR634S027,34,33,HR634S,12.84461682,-0.61450842,12.2301084
1908,HR634S028,34,33,HR634S,5.79064285,-0.61450842,5.17613443
1909,HR634S029,34,33,HR634S,4.046432616,-0.61450842,3.431924195
1910,HR634S030,34,33,HR634S,0.444840143,-0.61450842,-0.169668278
1911,HR634S031,34,33,HR634S,1.618725565,-0.61450842,1.004217145
1912,HR634S032,34,33,HR634S,-0.852456291,-0.61450842,-1.466964712
1913,HR634S033,34,33,HR634S,-2.74169227,-0.61450842,-3.356200691
1914,HR634S034,34,33,HR634S,-0.271092692,-0.61450842,-0.885601112
1915,HR634S035,34,33,HR634S,0.473944261,-0.61450842,-0.140564159
1916,HR634S037,34,33,HR634S,3.184383412,-0.61450842,2.569874991
1917,HR634S038,34,33,HR634S,6.485574735,-0.61450842,5.871066315
1918,HR634S039,34,33,HR634S,-6.501065873,-0.61450842,-7.115574293
1919,HR634S040,34,33,HR634S,2.319002937,-0.61450842,1.704494517
1920,HR634S041,34,33,HR634S,-6.574758535,-0.61450842,-7.189266956
1921,HR634S042,34,33,HR634S,-0.735858051,-0.61450842,-1.350366472
1922,HR634S043,34,33,HR634S,-3.348392979,-0.61450842,-3.962901399
1923,HR634S044,34,33,HR634S,2.051231729,-0.61450842,1.436723309
1924,HR634S045,34,33,HR634S,2.447982702,-0.61450842,1.833474282
1925,HR634S046,34,33,HR634S,3.080603901,-0.61450842,2.466095481
1926,HR634S047,34,33,HR634S,-3.400537554,-0.61450842,-4.015045974
1927,HR634S048,34,33,HR634S,-8.611366768,-0.61450842,-9.225875188
1928,HR634S049,34,33,HR634S,-3.063875948,-0.61450842,-3.678384368
1929,HR634S050,34,33,HR634S,-3.419289877,-0.61450842,-4.033798298
1930,HR634S051,34,33,HR634S,-8.792998272,-0.61450842,-9.407506692
1931,HR634S052,34,33,HR634S,1.036320309,-0.61450842,0.421811889
1932,HR634S053,34,33,HR634S,-0.882336689,-0.61450842,-1.496845109
1933,HR635S001,35,34,HR635S,3.562892087,-0.801991309,2.760900779
1934,HR635S002,35,34,HR635S,3.849520327,-0.801991309,3.047529018
1935,HR635S003,35,34,HR635S,4.061949644,-0.801991309,3.259958335
1936,HR635S004,35,34,HR635S,2.357925643,-0.801991309,1.555934335
1937,HR635S005,35,34,HR635S,3.456521033,-0.801991309,2.654529725
1938,HR635S006,35,34,HR635S,-0.144732138,-0.801991309,-0.946723447
1939,HR635S007,35,34,HR635S,7.186845408,-0.801991309,6.3848541
1940,HR635S009,35,34,HR635S,-4.621673589,-0.801991309,-5.423664898
1941,HR635S010,35,34,HR635S,1.893742458,-0.801991309,1.091751149
1942,HR635S011,35,34,HR635S,-3.037418045,-0.801991309,-3.839409354
1943,HR635S012,35,34,HR635S,0.550271113,-0.801991309,-0.251720196
1944,HR635S013,35,34,HR635S,-6.026346192,-0.801991309,-6.828337501
1945,HR635S014,35,34,HR635S,-2.271621882,-0.801991309,-3.073613191
1946,HR635S015,35,34,HR635S,-1.410816596,-0.801991309,-2.212807905
1947,HR635S016,35,34,HR635S,-4.690842377,-0.801991309,-5.492833685
1948,HR635S017,35,34,HR635S,-0.424595865,-0.801991309,-1.226587174
1949,HR635S018,35,34,HR635S,-6.810439886,-0.801991309,-7.612431195
1950,HR635S019,35,34,HR635S,5.945775544,-0.801991309,5.143784236
1951,HR635S020,35,34,HR635S,-1.979021317,-0.801991309,-2.781012625
1952,HR635S022,35,34,HR635S,3.168005024,-0.801991309,2.366013715
1953,HR635S024,35,34,HR635S,0.387186023,-0.801991309,-0.414805286
1954,HR635S025,35,34,HR635S,1.669184443,-0.801991309,0.867193134
1955,HR635S026,35,34,HR635S,-8.786259427,-0.801991309,-9.588250736
1956,HR635S028,35,34,HR635S,2.695559992,-0.801991309,1.893568683
1957,HR635S029,35,34,HR635S,6.560073997,-0.801991309,5.758082688
1958,HR635S030,35,34,HR635S,-3.175287256,-0.801991309,-3.977278564
1959,HR635S031,35,34,HR635S,-2.757161674,-0.801991309,-3.559152982
1960,HR635S032,35,34,HR635S,-7.367446616,-0.801991309,-8.169437925
1963,HR635S035,35,34,HR635S,-5.647591113,-0.801991309,-6.449582422
1964,HR635S036,35,34,HR635S,2.779722976,-0.801991309,1.977731667
1965,HR635S037,35,34,HR635S,-1.905464374,-0.801991309,-2.707455683
1966,HR635S038,35,34,HR635S,7.0685953,-0.801991309,6.266603992
1967,HR635S039,35,34,HR635S,0.588515387,-0.801991309,-0.213475922
1968,HR635S040,35,34,HR635S,-3.048806977,-0.801991309,-3.850798286
1971,HR635S043,35,34,HR635S,3.380157493,-0.801991309,2.578166185
1972,HR635S044,35,34,HR635S,-4.404866709,-0.801991309,-5.206858018
1973,HR635S045,35,34,HR635S,1.371832804,-0.801991309,0.569841496
1974,HR635S046,35,34,HR635S,2.578309355,-0.801991309,1.776318046
1975,HR635S047,35,34,HR635S,-1.766302732,-0.801991309,-2.568294041
1976,HR635S048,35,34,HR635S,-0.436885231,-0.801991309,-1.23887654
1977,HR635S049,35,34,HR635S,5.428530569,-0.801991309,4.626539261
1978,HR635S050,35,34,HR635S,7.419297972,-0.801991309,6.617306663
1979,HR635S051,35,34,HR635S,5.522624031,-0.801991309,4.720632722
1980,HR635S052,35,34,HR635S,-2.091791321,-0.801991309,-2.893782629
1981,HR635S053,35,34,HR635S,0.190049868,-0.801991309,-0.61194144
1982,HR635S054,35,34,HR635S,-3.21912126,-0.801991309,-4.021112569
1983,HR635S055,35,34,HR635S,-2.328482979,-0.801991309,-3.130474288
1984,HR635S056,35,34,HR635S,1.174505448,-0.801991309,0.37251414
1985,HR635S057,35,34,HR635S,6.121668351,-0.801991309,5.319677042
1986,HR635S059,35,34,HR635S,0.577237107,-0.801991309,-0.224754202
1987,HR635S060,35,34,HR635S,0.307171487,-0.801991309,-0.494819822
1988,HR635S065,35,34,HR635S,-3.872907361,-0.801991309,-4.67489867
1989,HR635S066,35,34,HR635S,2.573002471,-0.801991309,1.771011162
1990,HR635S067,35,34,HR635S,-1.998491969,-0.801991309,-2.800483278
1991,HR636S001,36,35,HR636S,-5.69429203,-3.672415617,-9.366707647
1992,HR636S002,36,35,HR636S,0.336987568,-3.672415617,-3.335428049
1993,HR636S003,36,35,HR636S,3.106027662,-3.672415617,-0.566387955
1994,HR636S004,36,35,HR636S,6.434421033,-3.672415617,2.762005416
